filename,style,color_palette,materials,lighting,mood,objects,layout,summary,style_group,mood_group,lighting_group,room_type,is_bedroom
coastal_613.jpg,Modern Minimalist,"white, red, green","cloth, wood, concrete",bright and airy with a pop of color from decorative lights,spacious and relaxed,"sofa, coffee table, chair, woven rug, wall art",open floor plan,"This modern, minimalist room features a spacious open floor plan with a colorful rug and woven coffee table. The red accents on the pillows add a pop of color to the otherwise neutral palette.",Minimalist,Bright/Airy,Bright,Bedroom,TRUE
coastal_618.jpg,Modern Minimalist,"white, gray, navy","wood, metal, fabric","bright and airy, with natural light from windows","clean, crisp, and serene","beds, dressers, lamps, chairs","two beds side by side, with desk area between them","This is a modern and minimalist bedroom design that features white and gray color tones with navy accents. The room includes two beds, a dresser, lamps, chairs, and a desk area for workspace.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_631.jpg,Modern,"white, beige, brown","leather, wood, silk",recessed ceiling lights and floor lamps,calm and sophisticated,"king-size bed, armchair, side tables with lamps, large window treatments","spacious layout with a central focus on the bed, flanked by armchairs and side tables",A serene modern bedroom suite featuring high-quality materials and furnishings that create an inviting and tranquil atmosphere.,Modern,Calm/Serene,Recessed,Bedroom,TRUE
coastal_644.jpg,Scandinavian,"white, navy blue, light wood","marble, brass, leather",bright and evenly distributed,elegant and serene,"clawfoot bathtub, freestanding vanity, white candles, modern wall art",split layout with separate areas for bathroom and bedroom,"Modern Scandinavian-style bathroom featuring elegant fixtures, a marble backsplash, and a calm color palette that is both visually appealing and relaxing.",Scandinavian,Calm/Serene,Bright,Bedroom,TRUE
coastal_654.jpg,Modern Minimalist,"white, beige, wood","oak wood, linen, concrete",ambient lighting from overhead fixture and wall sconces,calm and airy,"bed, sofa, wooden coffee table, potted plant, floor lamp",modestly sized room with central seating area and bed alcove,"This modern minimalist interior features a calming palette of white, beige, and wood tones, with oak wood, linen, and concrete materials. The room has ample natural light from the large window and overhead fixture, creating an inviting and airy atmosphere.",Minimalist,Calm/Serene,Ambient/Soft,Bedroom,TRUE
coastal_656.jpg,Modern Minimalist,"white, grey, blue","wood, leather, linen",natural soft light from large windows and a modern chandelier,calm and serene,"bed, nightstand, sofa, lamp",open space with central seating area and bed for resting,A modern minimalist bedroom that balances clean lines and natural light with inviting comfort.,Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_661.jpg,Modern Minimalist,"navy blue, light gray, brass","wood veneer on walls and furniture, marble on floors and surfaces, textured woven fabrics",natural light from floor-to-ceiling windows and additional recessed lighting,"clean, elegant, serene","white sofa with decorative pillows, black wooden coffee table, brass side tables, modern abstract art",open floor plan with clean lines and minimal furniture placement,"This modern living room showcases a simple, elegant design with a color palette of navy blue, light gray, and brass. The space is illuminated by natural light from large windows and additional recessed lighting. The layout is uncluttered, featuring a white sofa adorned with decorative pillows, a black wooden coffee table, sleek side tables, and minimalistic furniture pieces.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_667.jpg,Scandinavian,"white, light blue, wood, silver","wood, linen, cotton, leather",soft and natural light from large windows,calm and serene,"four-poster bed, sofa, coffee table, lounge chair, floor lamp, woven area rug","open space with central seating area, featuring a large four-poster bed surrounded by furniture","This is a modern and inviting bedroom with a Scandinavian design, featuring natural materials such as wood and linen, soft lighting from windows, and comfortable seating options.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_669.jpg,Scandinavian,"blue, white, beige","oak wood, linen, acrylic",natural light from a large window,calm and airy,"bed, nightstand, lamps, artwork","space with bed as centerpiece, flanked by nightstands and lamps","A Scandinavian-style bedroom with a calm atmosphere, featuring natural lighting and minimalist design elements.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_670.jpg,Modern Minimalist,"blue-gray, white, light wood","leather upholstery, wood flooring, white walls",soft natural light from large windows and recessed lighting in ceiling,calm and serene,"gray sofa, blue and white patterned throw pillows, large flat-screen TV, wooden coffee table",open space with central seating area surrounding fireplace,"This modern living room features a minimalist design, characterized by blue-gray upholstery and white accents, which contribute to the serene atmosphere. The open layout and centerpiece fireplace create a warm and inviting space.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_673.jpg,Modern,"white, blue","wood, fabric",bright and natural,spacious and clean,"bed, nightstand, desk, chair",small room with bunk beds,"This modern bedroom features a minimalist design with white walls, blue accents, and wood and fabric materials. The space is illuminated by bright natural light from multiple windows, creating an open and airy atmosphere. Key objects include a bed, nightstand, desk, and chair.",Modern,Modern/Sophisticated,Natural,Bedroom,TRUE
coastal_679.jpg,Modern Minimalist,"white, beige, light wood","wood, linen, wicker",natural soft light from large windows,calm and airy,"bed, coffee table, plant, floor lamp, pillows",open space with central seating area,"This is a modern, minimalist bedroom design. The color palette is neutral and soft with white, beige, and light wood tones, complemented by natural materials such as wood and linen. Large windows allow for ample natural light to fill the space, creating a calm and airy atmosphere. Key elements in this room include a comfortable bed, a stylish coffee table, a lush plant, and a floor lamp with a natural wicker design that adds warmth and texture to the space.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_696.jpg,Modern Minimalist,"white, gray, navy","wood, fabric, leather",natural soft light from large windows,calm and airy,"bed, nightstands, area rug, pillows",open space with central seating area around bed,"This is a modern minimalist bedroom design with neutral colors, natural materials, and a calm atmosphere. The room features a large bed as the centerpiece, surrounded by wooden furniture and accented with gray and navy textiles.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_697.jpg,Scandinavian,"white, gray, light blue","wood, linen, silk",natural soft light from large windows,calm and airy,"king-size bed, wicker chair, floor lamp, throw blanket","open space with central seating area, enclosed by the four-poster bed","This modern Scandinavian bedroom features a calming color palette of white and gray, accented with light blue textiles. The room is filled with natural materials like wood and linen, and the lighting is soft and airy due to the large windows. The layout includes a central seating area enclosed by the four-poster bed, which creates an open feeling in the space.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_703.jpg,Scandinavian,"white, gray, navy","wood, linen, brass",natural soft light from large windows,calm and airy,"king-size bed, wooden bench, pillows with throw blanket, woven basket on floor, vase with flowers",spacious open area with central seating arrangement,"A serene and elegant bedroom design, featuring a king-size bed dressed in neutral tones, wooden accents, and soft lighting that creates a calm atmosphere.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
